round,val_loss,val_acc,test_loss,test_acc
535,12.5441,0.1802,13.0574,0.1938
536,12.5449,0.1830,13.0650,0.1919
537,12.3519,0.1884,13.0682,0.1902
538,12.4469,0.1824,13.1015,0.1943
539,12.3122,0.1924,13.0796,0.1915
540,12.5162,0.1878,13.0886,0.1919
541,12.6080,0.1848,13.1469,0.1944
542,12.5046,0.1816,13.1214,0.1900
543,12.3949,0.1848,13.0613,0.1897
544,12.3667,0.1798,12.9998,0.1935
545,12.3916,0.1868,13.0223,0.1935
546,12.4792,0.1872,13.0637,0.1931
547,12.4085,0.1932,13.1145,0.1919
548,12.3905,0.1928,13.1276,0.1921
549,12.5858,0.1804,13.1039,0.1919
550,12.5128,0.1852,13.1043,0.1900
551,12.4989,0.1866,13.0944,0.1902
552,12.3734,0.1858,13.1299,0.1918
553,12.4934,0.1840,13.0836,0.1898
554,12.3849,0.1870,13.1096,0.1896
555,12.5677,0.1876,13.1403,0.1911
556,12.6772,0.1846,13.1917,0.1905
557,12.6141,0.1800,13.1952,0.1900
558,12.5805,0.1832,13.2166,0.1920
559,12.6259,0.1872,13.2091,0.1910
560,12.6234,0.1844,13.2539,0.1912
561,12.7538,0.1890,13.2664,0.1915
562,12.6396,0.1850,13.2163,0.1894
563,12.5841,0.1882,13.2064,0.1919
564,12.6112,0.1838,13.2161,0.1915
565,12.5584,0.1822,13.2291,0.1903
566,12.6086,0.1892,13.2487,0.1927
567,12.6564,0.1864,13.2496,0.1934
568,12.6460,0.1908,13.2921,0.1928
569,12.7374,0.1834,13.2896,0.1918
570,12.5930,0.1960,13.2637,0.1905
571,12.7402,0.1876,13.2704,0.1921
572,12.7214,0.1840,13.3189,0.1908
573,12.6635,0.1814,13.2848,0.1911
574,12.7220,0.1868,13.3250,0.1920
575,12.7163,0.1838,13.3547,0.1917
576,12.6899,0.1844,13.3686,0.1908
577,12.7543,0.1890,13.3733,0.1909
578,12.7317,0.1838,13.3900,0.1930
579,12.7942,0.1882,13.4117,0.1922
580,12.7906,0.1890,13.3915,0.1921
581,12.7960,0.1800,13.4076,0.1928
582,12.9015,0.1884,13.4217,0.1927
583,12.7673,0.1934,13.4057,0.1926
584,12.8555,0.1936,13.4309,0.1932
585,12.7103,0.1862,13.4445,0.1912
586,12.9120,0.1846,13.4507,0.1911
587,12.8319,0.1852,13.4551,0.1911
588,12.8488,0.1808,13.4130,0.1917
589,12.7165,0.1832,13.4322,0.1925
590,12.8042,0.1882,13.4405,0.1934
591,12.8280,0.1910,13.4451,0.1916
592,12.8316,0.1860,13.4568,0.1928
593,12.8552,0.1844,13.4685,0.1944
594,12.8745,0.1878,13.4986,0.1931
595,12.7384,0.1864,13.5049,0.1917
596,12.8578,0.1876,13.5464,0.1912
597,12.8801,0.1874,13.5209,0.1918
598,12.8819,0.1864,13.5403,0.1906
599,12.8957,0.1862,13.5452,0.1914
600,13.0355,0.1880,13.5869,0.1910
601,12.7997,0.1860,13.4981,0.1885
602,12.8707,0.1896,13.5199,0.1914
603,12.8072,0.1902,13.5332,0.1901
604,12.7690,0.1826,13.5381,0.1887
605,12.9141,0.1838,13.5540,0.1901
606,12.9028,0.1822,13.5802,0.1914
607,12.9443,0.1878,13.5951,0.1902
608,12.9508,0.1860,13.5722,0.1902
609,13.0135,0.1902,13.5924,0.1908
610,13.0801,0.1834,13.6129,0.1905
611,13.0050,0.1876,13.6343,0.1904
612,12.9476,0.1856,13.6324,0.1918
613,13.0759,0.1898,13.6334,0.1905
614,12.9900,0.1878,13.6402,0.1923
615,12.9632,0.1874,13.6540,0.1919
616,13.1103,0.1886,13.6696,0.1911
617,13.0637,0.1870,13.6843,0.1908
618,13.1162,0.1866,13.7055,0.1909
619,13.0095,0.1868,13.6904,0.1906
620,13.0294,0.1934,13.7129,0.1907
621,13.1129,0.1854,13.7294,0.1917
622,13.0740,0.1900,13.7323,0.1909
623,13.1780,0.1810,13.7593,0.1924
624,13.1628,0.1860,13.7880,0.1916
625,13.3191,0.1852,13.7830,0.1925
626,13.2134,0.1852,13.7818,0.1919
627,13.1545,0.1846,13.7791,0.1912
628,13.1710,0.1910,13.7926,0.1907
629,13.1432,0.1914,13.8058,0.1915
630,13.1486,0.1862,13.8161,0.1920
