round,val_loss,val_acc,test_loss,test_acc
510,2.8084,0.3896,2.7500,0.4178
511,2.7690,0.3950,2.7203,0.4150
512,2.7974,0.3816,2.7225,0.4165
513,2.8510,0.3960,2.7674,0.4168
514,2.8480,0.3972,2.7946,0.4136
515,2.8051,0.3898,2.7350,0.4140
516,2.8624,0.3868,2.7774,0.4116
517,2.8453,0.3892,2.7730,0.4154
518,2.8089,0.3926,2.7516,0.4173
519,2.8130,0.3918,2.7491,0.4148
520,2.8468,0.3866,2.7701,0.4165
521,2.8277,0.3920,2.7519,0.4167
522,2.8535,0.3916,2.7619,0.4186
523,2.7926,0.3872,2.7152,0.4216
524,2.7969,0.3926,2.7503,0.4142
525,2.7967,0.3922,2.7469,0.4162
526,2.7936,0.3874,2.7299,0.4172
527,2.8227,0.3918,2.7274,0.4191
528,2.7917,0.3806,2.7234,0.4139
529,2.7891,0.3894,2.7177,0.4172
530,2.7944,0.3982,2.7200,0.4243
531,2.8276,0.3904,2.7604,0.4202
532,2.8393,0.3914,2.7526,0.4163
533,2.7883,0.3908,2.7433,0.4218
534,2.8406,0.3940,2.7603,0.4091
535,2.8739,0.3922,2.7756,0.4213
536,2.8308,0.3898,2.7445,0.4227
537,2.8440,0.3962,2.7723,0.4194
538,2.8298,0.3894,2.7480,0.4210
539,2.8479,0.3950,2.7915,0.4173
540,2.8207,0.3978,2.7839,0.4148
541,2.8732,0.3872,2.8024,0.4146
542,2.8149,0.3954,2.7743,0.4166
543,2.8235,0.3862,2.7885,0.4237
544,2.8762,0.3884,2.8119,0.4182
545,2.8866,0.3940,2.7943,0.4181
546,2.8890,0.3974,2.7979,0.4169
547,2.8299,0.3906,2.7895,0.4115
548,2.8276,0.3896,2.7336,0.4100
549,2.8540,0.3950,2.7798,0.4141
550,2.8239,0.3882,2.7613,0.4141
551,2.8249,0.3946,2.7673,0.4183
552,2.8128,0.3964,2.7407,0.4156
553,2.8277,0.4000,2.8026,0.4134
554,2.8061,0.3956,2.7812,0.4136
555,2.7889,0.3978,2.7311,0.4171
556,2.8690,0.3902,2.8110,0.4143
557,2.8260,0.3976,2.7686,0.4150
558,2.8664,0.3978,2.8114,0.4180
559,2.8061,0.4038,2.7617,0.4193
560,2.8750,0.3956,2.7999,0.4190
561,2.8169,0.3862,2.7403,0.4216
562,2.8140,0.3932,2.7497,0.4234
563,2.8334,0.3992,2.7446,0.4232
564,2.8806,0.3906,2.8069,0.4199
565,2.8482,0.3936,2.7655,0.4195
566,2.8529,0.3932,2.7966,0.4227
567,2.8093,0.3940,2.7588,0.4212
568,2.8531,0.3982,2.7879,0.4232
569,2.8557,0.3964,2.7993,0.4210
570,2.8214,0.4008,2.7865,0.4226
571,2.8082,0.3854,2.7507,0.4193
572,2.8651,0.3954,2.7925,0.4233
573,2.8137,0.4016,2.7755,0.4244
574,2.8470,0.4036,2.8013,0.4262
575,2.8484,0.3988,2.8273,0.4213
576,2.8865,0.3960,2.8097,0.4200
577,2.8667,0.3966,2.8370,0.4214
578,2.8222,0.3930,2.7904,0.4208
579,2.8692,0.3944,2.8209,0.4244
580,2.8463,0.3948,2.7959,0.4221
581,2.8256,0.3948,2.8041,0.4206
582,2.7916,0.3964,2.7583,0.4221
583,2.8401,0.3926,2.7991,0.4203
584,2.8508,0.3904,2.7944,0.4219
585,2.8047,0.4030,2.7792,0.4225
586,2.8761,0.3978,2.8093,0.4214
587,2.8638,0.3944,2.8001,0.4273
588,2.8036,0.3978,2.7797,0.4253
589,2.8288,0.3978,2.7872,0.4235
590,2.8748,0.4096,2.8267,0.4305
591,2.8436,0.4044,2.8059,0.4225
592,2.8390,0.3982,2.7815,0.4190
593,2.8622,0.3990,2.8317,0.4320
594,2.8109,0.4044,2.7721,0.4288
595,2.8397,0.3986,2.8346,0.4217
596,2.8715,0.3986,2.8464,0.4214
597,2.8216,0.4010,2.8006,0.4235
598,2.8922,0.3974,2.8399,0.4184
599,2.8481,0.3966,2.8038,0.4230
600,2.8071,0.4018,2.7878,0.4246
601,2.8287,0.4028,2.8085,0.4223
602,2.8226,0.4010,2.7931,0.4257
603,2.8717,0.3988,2.8550,0.4251
604,2.8715,0.3912,2.8035,0.4202
605,2.9269,0.3970,2.8623,0.4243
606,2.8635,0.3944,2.8514,0.4168
607,2.8388,0.4014,2.8074,0.4257
608,2.9116,0.3902,2.8232,0.4269
609,2.8095,0.4046,2.8061,0.4235
610,2.8666,0.3924,2.8548,0.4252
611,2.8855,0.3990,2.8509,0.4261
612,2.8323,0.3990,2.8252,0.4197
613,2.8967,0.3976,2.8230,0.4228
614,2.8313,0.3990,2.8028,0.4230
615,2.8536,0.3958,2.8166,0.4212
616,2.8703,0.4028,2.8269,0.4217
617,2.8735,0.3932,2.8110,0.4211
618,2.8730,0.4046,2.8438,0.4264
619,2.8316,0.3984,2.8099,0.4197
620,2.9033,0.3996,2.8646,0.4211
621,2.8720,0.4012,2.8403,0.4199
622,2.8476,0.3990,2.8429,0.4247
623,2.9179,0.3950,2.8776,0.4175
624,2.9303,0.3972,2.8811,0.4214
625,2.9177,0.3896,2.8557,0.4233
