name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,615,4.6578,0.0390,4.6047,0.0416,4.6437,0.0412
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,616,4.3053,0.0444,4.2455,0.0534,4.3136,0.0483
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,617,4.3334,0.0528,4.2481,0.0553,4.3291,0.0526
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,618,4.4613,0.0470,4.3915,0.0554,4.4315,0.0516
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,619,5.3285,0.0284,5.0611,0.0353,5.3027,0.0330
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,620,4.0951,0.0648,4.0279,0.0746,4.0812,0.0701
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,621,4.5910,0.0346,4.5463,0.0360,4.5991,0.0334
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,622,4.6144,0.0430,4.5106,0.0487,4.6080,0.0448
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,623,4.4482,0.0432,4.3657,0.0468,4.4400,0.0447
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,624,4.2056,0.0658,4.1806,0.0705,4.2203,0.0642
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,625,4.2580,0.0546,4.2181,0.0619,4.2672,0.0563
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,626,4.4117,0.0434,4.3579,0.0455,4.4158,0.0417
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,627,4.2685,0.0462,4.1896,0.0545,4.2603,0.0494
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,628,4.3517,0.0530,4.3076,0.0511,4.3530,0.0500
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,629,4.2181,0.0668,4.1776,0.0682,4.2199,0.0664
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,630,4.3168,0.0496,4.2636,0.0526,4.3362,0.0490
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,631,4.4783,0.0496,4.3756,0.0528,4.4773,0.0520
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,632,4.2529,0.0608,4.1805,0.0647,4.2353,0.0609
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,633,4.3994,0.0586,4.3395,0.0594,4.4141,0.0586
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,634,4.7437,0.0524,4.6198,0.0513,4.7448,0.0488
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,635,4.8292,0.0480,4.7326,0.0587,4.8133,0.0500
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,636,4.1746,0.0610,4.1174,0.0725,4.1592,0.0648
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,637,4.3154,0.0598,4.2161,0.0687,4.2986,0.0652
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,638,4.4143,0.0480,4.3569,0.0551,4.4132,0.0456
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,639,4.3389,0.0550,4.2872,0.0615,4.3225,0.0593
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,640,4.4046,0.0630,4.2844,0.0689,4.4018,0.0633
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,641,4.5597,0.0562,4.3948,0.0606,4.5311,0.0566
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,642,4.3025,0.0512,4.2119,0.0521,4.3101,0.0477
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,643,4.7010,0.0354,4.6416,0.0412,4.7073,0.0352
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,644,4.2678,0.0656,4.2075,0.0714,4.2594,0.0654
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,645,4.2529,0.0522,4.2130,0.0548,4.2803,0.0515
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,646,4.4803,0.0418,4.4142,0.0498,4.4835,0.0464
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,647,5.1478,0.0394,4.9846,0.0436,5.1323,0.0404
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,648,4.3101,0.0512,4.2511,0.0596,4.3075,0.0528
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,649,4.1323,0.0690,4.0989,0.0749,4.1316,0.0684
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,650,4.1706,0.0692,4.1156,0.0772,4.1879,0.0672
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,651,4.6324,0.0436,4.5527,0.0442,4.6376,0.0398
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,652,4.3728,0.0528,4.3005,0.0584,4.3825,0.0524
