name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_StepLR,173,2.5491,0.3734,2.4546,0.4155,2.2619,0.4202,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,174,2.5429,0.3772,2.4482,0.4126,2.2282,0.4248,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,175,2.5233,0.3838,2.4249,0.4184,2.1860,0.4322,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,176,2.5054,0.3866,2.4114,0.4272,2.1641,0.4376,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,177,2.5212,0.3800,2.4076,0.4228,2.1340,0.4435,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,178,2.4773,0.3882,2.3770,0.4321,2.1160,0.4489,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,179,2.4748,0.3868,2.3674,0.4348,2.0906,0.4509,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,180,2.4572,0.4006,2.3542,0.4361,2.0753,0.4530,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,181,2.4789,0.3952,2.3629,0.4379,2.0487,0.4597,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,182,2.4736,0.3876,2.3585,0.4300,2.0284,0.4634,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,183,2.4071,0.4098,2.3222,0.4437,2.0092,0.4663,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,184,2.3954,0.4114,2.3059,0.4460,1.9806,0.4717,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,185,2.4238,0.4040,2.3141,0.4422,1.9677,0.4771,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,186,2.3882,0.4152,2.3114,0.4498,1.9552,0.4782,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,187,2.3586,0.4204,2.2863,0.4493,1.9302,0.4807,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,188,2.3381,0.4178,2.2781,0.4564,1.9200,0.4873,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,189,2.3729,0.4100,2.2826,0.4510,1.8960,0.4904,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,190,2.3454,0.4224,2.2748,0.4576,1.8760,0.4938,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,191,2.3387,0.4166,2.2425,0.4584,1.8740,0.4940,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,192,2.3592,0.4158,2.2736,0.4566,1.8498,0.4968,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,193,2.3479,0.4196,2.2628,0.4565,1.8341,0.5045,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,194,2.3105,0.4366,2.2564,0.4593,1.8099,0.5059,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,195,2.3089,0.4218,2.2548,0.4614,1.8027,0.5079,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,196,2.3124,0.4326,2.2498,0.4604,1.7882,0.5115,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,197,2.3138,0.4342,2.2458,0.4646,1.7753,0.5162,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,198,2.3192,0.4320,2.2117,0.4700,1.7488,0.5216,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,199,2.3421,0.4286,2.2458,0.4688,1.7474,0.5218,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,200,2.3181,0.4328,2.2159,0.4715,1.7315,0.5249,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,201,2.2829,0.4398,2.2117,0.4739,1.7171,0.5291,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,202,2.3058,0.4350,2.2180,0.4693,1.7063,0.5295,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,203,2.3236,0.4356,2.2130,0.4759,1.6862,0.5341,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,204,2.2820,0.4444,2.2473,0.4650,1.6770,0.5358,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,205,2.2610,0.4402,2.2044,0.4761,1.6659,0.5364,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,206,2.3168,0.4382,2.2092,0.4759,1.6492,0.5466,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,207,2.3112,0.4304,2.2295,0.4704,1.6397,0.5449,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,208,2.3318,0.4386,2.2264,0.4760,1.6293,0.5457,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,209,2.2736,0.4488,2.1987,0.4821,1.6177,0.5512,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,210,2.2504,0.4488,2.1809,0.4795,1.6055,0.5506,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,211,2.2692,0.4394,2.2136,0.4786,1.5871,0.5568,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,212,2.2868,0.4510,2.2185,0.4894,1.5788,0.5610,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,213,2.2817,0.4374,2.2017,0.4823,1.5620,0.5630,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,214,2.2844,0.4524,2.1958,0.4893,1.5543,0.5656,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,215,2.2642,0.4566,2.2113,0.4790,1.5417,0.5684,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,216,2.2589,0.4538,2.1885,0.4824,1.5370,0.5689,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,217,2.2457,0.4602,2.2006,0.4879,1.5290,0.5696,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,218,2.2959,0.4454,2.2099,0.4852,1.5118,0.5746,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,219,2.2711,0.4566,2.2162,0.4854,1.4950,0.5799,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,220,2.2649,0.4530,2.2305,0.4895,1.4895,0.5824,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,221,2.2820,0.4546,2.2154,0.4876,1.4788,0.5832,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,222,2.2393,0.4546,2.2076,0.4900,1.4672,0.5854,-1.0000,-1.0000
